################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.5341390225124882E-01 a         1     0     1     1     1
  7.7937469436000106E-02 a         2     0     1     1     2
  1.1092247564642341E-01 a         3     0     1     1     3
 -8.6602473050402459E-02 a         4     0     1     1     4
  2.8116717003499422E-02 a         5     0     1     1     5
 -1.2349896826168505E-01 a         6     0     1     1     6
  2.6153734979074514E-02 a         7     0     1     1     7
  1.1334607139322318E-01 a         8     0     1     1     8
  1.6338475150287940E-01 a         9     0     1     1     9
  1.1250706424988681E-02 a        10     0     1     1    10
  1.2472598744660393E-01 a        11     0     1     1    11
  4.1110054606913464E-02 a        12     0     1     1    12
 -7.4150763059209743E-02 a        13     0     1     1    13
 -6.6211250216081860E-02 a        14     0     1     1    14
  1.7582448918769547E-01 a        15     0     1     1    15
 -1.5589756099624097E-02 a        16     0     1     1    16
 -1.9832421952084025E-03 a        17     0     1     1    17
 -5.5149380555197997E-02 a        18     0     1     1    18
  6.9102459904558142E-02 a        19     0     1     1    19
  2.2022429797136367E-02 a        20     0     1     1    20
 -2.2400680934955763E-01 a        21     0     2     1     1
 -3.1876608154690511E-02 a        22     0     2     1     2
 -5.5187787889909433E-02 a        23     0     2     1     3
  8.4360041093901800E-02 a        24     0     2     1     4
  1.4590318321283279E-02 a        25     0     2     1     5
  5.4190960108413455E-02 a        26     0     2     1     6
  2.2130427367585501E-01 a        27     0     2     1     7
  3.9278250461852300E-02 a        28     0     2     1     8
 -9.3057133150423743E-02 a        29     0     2     1     9
  4.0549665640205700E-02 a        30     0     2     1    10
 -1.3089983786327053E-01 a        31     0     2     1    11
  6.6114724100991312E-02 a        32     0     2     1    12
 -1.3415818590153825E-01 a        33     0     2     1    13
  6.2904293908823544E-02 a        34     0     2     1    14
 -8.8553079210817905E-03 a        35     0     2     1    15
 -4.3898393972874261E-02 a        36     0     2     1    16
  5.3734725764333482E-02 a        37     0     2     1    17
  3.6049694609203910E-02 a        38     0     2     1    18
  1.1372012128944960E-01 a        39     0     2     1    19
  6.5164885707419164E-03 a        40     0     2     1    20
 -1.0254545621883046E-01 a        41     0     3     1     1
 -1.3675197690486043E-01 a        42     0     3     1     2
  2.2101181230698119E-01 a        43     0     3     1     3
  1.3692710042333706E-01 a        44     0     3     1     4
 -3.3043231689195415E-02 a        45     0     3     1     5
 -3.7571219367258275E-02 a        46     0     3     1     6
  2.9361533820590940E-01 a        47     0     3     1     7
 -1.5169351416241048E-01 a        48     0     3     1     8
  4.4187742777339639E-02 a        49     0     3     1     9
 -8.6583962529618433E-02 a        50     0     3     1    10
 -1.1108847729840210E-01 a        51     0     3     1    11
  2.4069266078063625E-01 a        52     0     3     1    12
  7.1687215296697956E-02 a        53     0     3     1    13
  1.0719333009932969E-01 a        54     0     3     1    14
 -5.6673723312947108E-02 a        55     0     3     1    15
  1.6940039951431912E-01 a        56     0     3     1    16
 -1.9671641649290850E-01 a        57     0     3     1    17
 -1.0024863701929042E-01 a        58     0     3     1    18
 -5.0091643894871841E-02 a        59     0     3     1    19
 -9.5668894793299902E-02 a        60     0     3     1    20
  5.5843191587356698E-02 a        61     0     4     1     1
 -1.6047184121897226E-01 a        62     0     4     1     2
 -2.7345515234446574E-02 a        63     0     4     1     3
  1.3722538144338089E-01 a        64     0     4     1     4
  9.9332210547909652E-02 a        65     0     4     1     5
 -7.8429644330919677E-03 a        66     0     4     1     6
  2.5143552900413653E-02 a        67     0     4     1     7
  1.4136317096174814E-01 a        68     0     4     1     8
  9.2973818267683750E-02 a        69     0     4     1     9
 -1.3678423149342886E-01 a        70     0     4     1    10
 -7.6020534522295957E-02 a        71     0     4     1    11
 -1.4722702598303605E-01 a        72     0     4     1    12
  1.5377560588651260E-01 a        73     0     4     1    13
  1.9710860361524748E-02 a        74     0     4     1    14
  1.8944800188819644E-01 a        75     0     4     1    15
 -2.6287143966418858E-01 a        76     0     4     1    16
  1.7714764468369207E-01 a        77     0     4     1    17
 -1.7445898100013257E-01 a        78     0     4     1    18
  4.5194536286055340E-02 a        79     0     4     1    19
 -1.2263778598743298E-01 a        80     0     4     1    20
  3.6448542812681256E-02 a        81     0     5     1     1
 -9.8056927809610089E-02 a        82     0     5     1     2
 -1.1387875372112523E-01 a        83     0     5     1     3
  5.8202512276102486E-02 a        84     0     5     1     4
  8.4533268514662252E-02 a        85     0     5     1     5
  1.3149648729748628E-01 a        86     0     5     1     6
 -1.4962678618313560E-01 a        87     0     5     1     7
 -1.1524076228035884E-01 a        88     0     5     1     8
 -2.5849639608729735E-01 a        89     0     5     1     9
 -9.2814984744519977E-02 a        90     0     5     1    10
 -1.6424774652820266E-02 a        91     0     5     1    11
  1.4687872315171558E-02 a        92     0     5     1    12
 -4.3492882861604222E-02 a        93     0     5     1    13
  1.1426488440003442E-02 a        94     0     5     1    14
 -2.8329434406741744E-01 a        95     0     5     1    15
  2.6676474508647754E-02 a        96     0     5     1    16
  6.4732748565052955E-02 a        97     0     5     1    17
  4.5079939943159605E-02 a        98     0     5     1    18
 -1.4803875773538011E-01 a        99     0     5     1    19
  1.7858156811147774E-01 a       100     0     5     1    20
 -7.9189236021524070E-02 a       101     0     6     1     1
  1.2454332384214342E-01 a       102     0     6     1     2
  1.7818806981162136E-01 a       103     0     6     1     3
 -4.0793222684917453E-02 a       104     0     6     1     4
  1.2775501634199044E-04 a       105     0     6     1     5
 -1.8477536059526281E-01 a       106     0     6     1     6
 -7.1946691073355884E-02 a       107     0     6     1     7
 -1.6409786698403730E-01 a       108     0     6     1     8
  6.2526335400657385E-02 a       109     0     6     1     9
 -7.8965963378719861E-02 a       110     0     6     1    10
  8.0347863629795485E-02 a       111     0     6     1    11
 -1.3286893336788652E-01 a       112     0     6     1    12
  1.7169383798499177E-01 a       113     0     6     1    13
 -8.7876129753083204E-02 a       114     0     6     1    14
 -3.7261927585285914E-01 a       115     0     6     1    15
  1.7730104216080220E-01 a       116     0     6     1    16
 -1.7465440312750416E-01 a       117     0     6     1    17
 -2.3316971736782870E-02 a       118     0     6     1    18
