################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.5533291409009684E-01 a         1     0     1     1     1
  1.5931121291218789E-01 a         2     0     1     1     2
 -3.4460686625825908E-03 a         3     0     1     1     3
 -1.8602051752977747E-01 a         4     0     1     1     4
  3.6788692210161809E-02 a         5     0     1     1     5
 -1.6304205029115887E-01 a         6     0     1     1     6
  1.2437633971528653E-01 a         7     0     1     1     7
  3.1925795878365437E-01 a         8     0     1     1     8
  1.9599854303889194E-01 a         9     0     1     1     9
  3.1223463567225146E-01 a        10     0     1     1    10
 -2.6898795469206616E-01 a        11     0     1     1    11
 -1.6046346131523356E-01 a        12     0     1     1    12
  2.5294362238802198E-01 a        13     0     1     1    13
  2.6702076927235763E-01 a        14     0     1     1    14
 -3.0691015557539902E-01 a        15     0     1     1    15
  6.6575468484294770E-02 a        16     0     1     1    16
 -1.8192407655321291E-02 a        17     0     1     1    17
 -2.9231322795471054E-02 a        18     0     1     1    18
  1.0321869468266724E-01 a        19     0     1     1    19
  4.2409673962913660E-02 a        20     0     1     1    20
  5.2403831132688782E-02 a        21     0     2     1     1
 -2.6218830984718135E-02 a        22     0     2     1     2
  9.4897208742970141E-02 a        23     0     2     1     3
 -9.4727815303937937E-02 a        24     0     2     1     4
 -6.7738956153975668E-02 a        25     0     2     1     5
  4.9162908774625334E-02 a        26     0     2     1     6
 -5.4037157666446949E-02 a        27     0     2     1     7
  1.1499025942656839E-01 a        28     0     2     1     8
 -6.6950612329561024E-02 a        29     0     2     1     9
 -3.2903554214084647E-02 a        30     0     2     1    10
  1.1506527680517032E-02 a        31     0     2     1    11
 -3.6463608334079703E-02 a        32     0     2     1    12
 -1.4388189709597790E-01 a        33     0     2     1    13
  1.0717411116421245E-01 a        34     0     2     1    14
  2.2957363094693131E-01 a        35     0     2     1    15
  9.5384300140786138E-03 a        36     0     2     1    16
  6.9505658390080230E-02 a        37     0     2     1    17
  3.1610245599632714E-02 a        38     0     2     1    18
 -8.4691392906639698E-02 a        39     0     2     1    19
 -1.5763976306975142E-01 a        40     0     2     1    20
 -4.4142790834044383E-02 a        41     0     3     1     1
  2.9949339571176320E-02 a        42     0     3     1     2
  9.9232325755805734E-02 a        43     0     3     1     3
  8.8510616349429971E-02 a        44     0     3     1     4
 -9.2055624714401818E-02 a        45     0     3     1     5
 -3.2391456009431635E-02 a        46     0     3     1     6
 -1.9061770438646775E-01 a        47     0     3     1     7
  2.4832012421974196E-02 a        48     0     3     1     8
 -1.0222992514148600E-01 a        49     0     3     1     9
  9.4570364467757032E-02 a        50     0     3     1    10
  1.6976333023981005E-01 a        51     0     3     1    11
  1.2990172182808463E-01 a        52     0     3     1    12
 -3.5751908826491685E-04 a        53     0     3     1    13
 -3.2475531942662970E-02 a        54     0     3     1    14
 -3.0748733992700051E-02 a        55     0     3     1    15
 -1.5895024089291934E-01 a        56     0     3     1    16
 -1.3219177518147765E-02 a        57     0     3     1    17
 -1.1155527633272762E-01 a        58     0     3     1    18
  1.6552851705766108E-01 a        59     0     3     1    19
 -6.9759149660261602E-02 a        60     0     3     1    20
 -1.9650229583507151E-02 a        61     0     4     1     1
 -1.6892191095352466E-01 a        62     0     4     1     2
 -1.6260940725781264E-01 a        63     0     4     1     3
 -6.0147287623641570E-02 a        64     0     4     1     4
 -7.8079026852270722E-02 a        65     0     4     1     5
  1.3345631012785426E-02 a        66     0     4     1     6
  1.4346161517072770E-01 a        67     0     4     1     7
  6.2839269029623640E-02 a        68     0     4     1     8
 -1.2877616051889509E-01 a        69     0     4     1     9
  3.1686700176749773E-02 a        70     0     4     1    10
 -5.5076153736690350E-02 a        71     0     4     1    11
 -1.3213454715421527E-01 a        72     0     4     1    12
  1.7867765131059937E-01 a        73     0     4     1    13
 -5.4912837632251167E-02 a        74     0     4     1    14
 -9.3280892811531194E-02 a        75     0     4     1    15
  1.6140326931964957E-01 a        76     0     4     1    16
  4.1187466887563293E-02 a        77     0     4     1    17
 -1.4600141394827032E-01 a        78     0     4     1    18
 -1.0696621723056919E-03 a        79     0     4     1    19
 -1.9611530012867109E-01 a        80     0     4     1    20
  5.0947310181561345E-01 a        81     0     5     1     1
 -9.3680636516548135E-02 a        82     0     5     1     2
 -6.4604807040609710E-02 a        83     0     5     1     3
  1.6326435810100143E-02 a        84     0     5     1     4
 -4.7981902666444788E-02 a        85     0     5     1     5
  7.7869680037149419E-02 a        86     0     5     1     6
 -3.1813230571631851E-02 a        87     0     5     1     7
 -2.3800208485127228E-01 a        88     0     5     1     8
 -2.6985274984731834E-02 a        89     0     5     1     9
 -2.6407922292528696E-01 a        90     0     5     1    10
  1.6862108380780938E-01 a        91     0     5     1    11
  2.5864147306667934E-01 a        92     0     5     1    12
 -3.7310809994597793E-01 a        93     0     5     1    13
 -4.1628560278557679E-02 a        94     0     5     1    14
 -1.3357897349042810E-01 a        95     0     5     1    15
 -1.5614348130681127E-01 a        96     0     5     1    16
  1.5942197555462134E-01 a        97     0     5     1    17
 -4.2925060584963048E-01 a        98     0     5     1    18
 -9.9701557338058328E-02 a        99     0     5     1    19
  2.7663820036243320E-01 a       100     0     5     1    20
 -2.4724879964129082E-01 a       101     0     6     1     1
  1.4013199839509602E-01 a       102     0     6     1     2
  2.9681839567510370E-02 a       103     0     6     1     3
  1.0143579837964660E-01 a       104     0     6     1     4
 -1.9713811894824341E-02 a       105     0     6     1     5
  9.6118738217740030E-02 a       106     0     6     1     6
 -1.0470368717608870E-01 a       107     0     6     1     7
 -8.8445820630562624E-02 a       108     0     6     1     8
  1.0341718311057799E-01 a       109     0     6     1     9
  1.7633808771050283E-01 a       110     0     6     1    10
 -1.0555967684892377E-02 a       111     0     6     1    11
  1.0495776008118513E-02 a       112     0     6     1    12
  1.0277021696794257E-01 a       113     0     6     1    13
 -3.1360199324896892E-01 a       114     0     6     1    14
 -3.2610473066664140E-02 a       115     0     6     1    15
  9.2366588561948001E-02 a       116     0     6     1    16
  4.2321229180321052E-02 a       117     0     6     1    17
  6.5176631870314528E-02 a       118     0     6     1    18
 -6.3818425078984817E-02 a       119     0     6     1    19
  1.9394287042979022E-01 a       120     0     6     1    20
  1.5806534365343383E-01 a       121     0     7     1     1
 -1.1655452293074058E-01 a       122     0     7     1     2
  8.8597446068757316E-02 a       123     0     7     1     3
 -8.2105735756584294E-02 a       124     0     7     1     4
  2.2884374814986475E-01 a       125     0     7     1     5
  1.7799996823553727E-02 a       126     0     7     1     6
  1.2114101244265728E-01 a       127     0     7     1     7
 -1.9434908108621338E-01 a       128     0     7     1     8
  7.1862897630506767E-02 a       129     0     7     1     9
  4.6032680017993731E-02 a       130     0     7     1    10
 -3.4000305735093184E-01 a       131     0     7     1    11
  8.6289649819296294E-02 a       132     0     7     1    12
  6.3545097032408168E-02 a       133     0     7     1    13
  2.7663915954887941E-01 a       134     0     7     1    14
  4.3183161595357572E-04 a       135     0     7     1    15
 -2.3173536081131868E-01 a       136     0     7     1    16
 -7.0038217699191802E-02 a       137     0     7     1    17
  7.3191031712083909E-02 a       138     0     7     1    18
 -1.6718912394505211E-01 a       139     0     7     1    19
 -2.9378794504912407E-02 a       140     0     7     1    20
  9.2910903182780960E-02 a       141     0     8     1     1
 -2.5195607572912095E-02 a       142     0     8     1     2
 -4.9291974368187989E-02 a       143     0     8     1     3
 -1.4416780086161769E-02 a       144     0     8     1     4
 -5.0505454665296837E-02 a       145     0     8     1     5
  6.2078381534944979E-02 a       146     0     8     1     6
 -4.5872813116772701E-02 a       147     0     8     1     7
 -1.2337419551005006E-02 a       148     0     8     1     8
  5.4004292770198338E-02 a       149     0     8     1     9
  6.6081708888447402E-02 a       150     0     8     1    10
 -1.4817028843002630E-01 a       151     0     8     1    11
  7.5206791093052505E-02 a       152     0     8     1    12
 -1.0993856486712503E-01 a       153     0     8     1    13
 -1.8652357800315780E-01 a       154     0     8     1    14
  1.9362586579097929E-01 a       155     0     8     1    15
 -2.3976536359452780E-02 a       156     0     8     1    16
 -9.5880454847645291E-02 a       157     0     8     1    17
 -8.9891123286312699E-02 a       158     0     8     1    18
  1.9498567404797856E-01 a       159     0     8     1    19
  9.6993140049409163E-02 a       160     0     8     1    20
  3.6014215390868139E-03 a       161     0     9     1     1
 -1.3533238349400928E-01 a       162     0     9     1     2
  3.2086838895932619E-02 a       163     0     9     1     3
 -3.6671834775288875E-01 a       164     0     9     1     4
 -1.1240540459195024E-01 a       165     0     9     1     5
  5.9119667117962134E-02 a       166     0     9     1     6
 -3.6160573058735418E-01 a       167     0     9     1     7
  8.8923989642997622E-02 a       168     0     9     1     8
 -2.4079023335875302E-01 a       169     0     9     1     9
