################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.3974119646784187E-02 a         1     0     1     1     1
 -1.3372587993174115E-01 a         2     0     1     1     2
 -2.0356941755462540E-01 a         3     0     1     1     3
  8.7422737752443788E-02 a         4     0     1     1     4
 -5.4718695580475922E-02 a         5     0     1     1     5
  6.5901684366926797E-02 a         6     0     1     1     6
  3.0024188531276380E-01 a         7     0     1     1     7
  1.8715077201286007E-01 a         8     0     1     1     8
  2.7386947306739667E-02 a         9     0     1     1     9
 -1.0835944401912813E-01 a        10     0     1     1    10
 -8.5321971283372947E-02 a        11     0     1     1    11
  1.8540169497020842E-01 a        12     0     1     1    12
 -1.9445701380968847E-01 a        13     0     1     1    13
 -2.0639229914686030E-01 a        14     0     1     1    14
  6.5074634904440168E-02 a        15     0     1     1    15
 -6.4325055346030766E-02 a        16     0     1     1    16
 -4.3225242442374981E-02 a        17     0     1     1    17
  7.0941224021003765E-02 a        18     0     1     1    18
 -6.5934631533748215E-03 a        19     0     1     1    19
 -5.4158030820931763E-02 a        20     0     1     1    20
 -2.3991972212480511E-01 a        21     0     2     1     1
 -5.1781711995028672E-02 a        22     0     2     1     2
  1.5823280152110198E-02 a        23     0     2     1     3
 -1.4218317874317865E-01 a        24     0     2     1     4
  2.1930307391189385E-01 a        25     0     2     1     5
  5.3795331486344196E-02 a        26     0     2     1     6
 -2.1527648780018868E-01 a        27     0     2     1     7
  8.8550798930882829E-02 a        28     0     2     1     8
  1.3278747715732236E-01 a        29     0     2     1     9
  2.0289094188201934E-02 a        30     0     2     1    10
 -1.1556524986605841E-01 a        31     0     2     1    11
 -2.1987829127952782E-01 a        32     0     2     1    12
  8.8019355107852928E-02 a        33     0     2     1    13
 -1.4685058214784136E-01 a        34     0     2     1    14
  1.7636274798482884E-02 a        35     0     2     1    15
  2.2120647194412058E-01 a        36     0     2     1    16
 -5.9275881753413417E-02 a        37     0     2     1    17
 -6.6728798520816104E-02 a        38     0     2     1    18
 -1.6235321685331985E-01 a        39     0     2     1    19
 -4.4349320196197348E-02 a        40     0     2     1    20
  1.8634015342027240E-02 a        41     0     3     1     1
  2.3744173129077357E-02 a        42     0     3     1     2
 -1.0870634589515174E-01 a        43     0     3     1     3
 -1.5499075072602040E-02 a        44     0     3     1     4
 -1.4630130146187281E-02 a        45     0     3     1     5
 -3.5953566334976220E-02 a        46     0     3     1     6
  1.4070522979659897E-01 a        47     0     3     1     7
  3.2130774478033378E-02 a        48     0     3     1     8
 -4.2526251134723647E-01 a        49     0     3     1     9
  1.8004934520333904E-01 a        50     0     3     1    10
 -3.3474258537792109E-02 a        51     0     3     1    11
 -5.2906557680878312E-03 a        52     0     3     1    12
  4.7969852188107592E-02 a        53     0     3     1    13
  1.1468798795521890E-01 a        54     0     3     1    14
  4.7037807681834243E-02 a        55     0     3     1    15
  1.8845534150093795E-03 a        56     0     3     1    16
  1.7976321292873795E-01 a        57     0     3     1    17
 -6.3013501980534015E-02 a        58     0     3     1    18
 -1.2814533280361401E-01 a        59     0     3     1    19
 -5.2005415608807407E-02 a        60     0     3     1    20
 -3.4814621043860662E-02 a        61     0     4     1     1
 -1.4171860132626979E-01 a        62     0     4     1     2
 -1.0224748604764791E-01 a        63     0     4     1     3
 -9.1281829711007036E-03 a        64     0     4     1     4
 -9.6186575539524949E-02 a        65     0     4     1     5
  9.8244982669501019E-02 a        66     0     4     1     6
 -1.3695372823756626E-02 a        67     0     4     1     7
  2.0435379436397408E-02 a        68     0     4     1     8
 -4.9512263700214193E-02 a        69     0     4     1     9
  1.2940849930151171E-01 a        70     0     4     1    10
 -8.5516483997912826E-02 a        71     0     4     1    11
 -2.7318083280582894E-01 a        72     0     4     1    12
 -7.6716209843556191E-02 a        73     0     4     1    13
  9.4569792522462226E-02 a        74     0     4     1    14
 -6.6374988430853529E-02 a        75     0     4     1    15
  3.2117565905462019E-02 a        76     0     4     1    16
 -1.5275622926803112E-01 a        77     0     4     1    17
 -6.4913820341406414E-02 a        78     0     4     1    18
  2.2080943380578913E-01 a        79     0     4     1    19
  6.0742576295138483E-02 a        80     0     4     1    20
  9.3692312288277665E-02 a        81     0     5     1     1
  2.0899545888683660E-01 a        82     0     5     1     2
  7.0497139909634665E-01 a        83     0     5     1     3
 -1.6584267425465735E-01 a        84     0     5     1     4
  2.7833747566653422E-01 a        85     0     5     1     5
  2.1824098554295496E-01 a        86     0     5     1     6
 -3.2567170741490725E-01 a        87     0     5     1     7
  1.3816445530266010E-02 a        88     0     5     1     8
 -5.8730769436107937E-02 a        89     0     5     1     9
  2.7767044464291038E-03 a        90     0     5     1    10
 -5.8563746101374159E-02 a        91     0     5     1    11
 -1.3491899175028629E-01 a        92     0     5     1    12
 -8.2237192184769978E-02 a        93     0     5     1    13
 -2.1244539034493506E-01 a        94     0     5     1    14
 -5.8391302415977087E-01 a        95     0     5     1    15
