################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.4606277616416360E-01 a         1     0     1     1     1
 -1.9365873372103012E-01 a         2     0     1     1     2
  2.8482378985846973E-02 a         3     0     1     1     3
 -3.2779616438882150E-02 a         4     0     1     1     4
 -1.1362201236637301E-01 a         5     0     1     1     5
  1.8247344849298686E-02 a         6     0     1     1     6
  4.0422981256195693E-02 a         7     0     1     1     7
  3.0238187664752846E-02 a         8     0     1     1     8
  9.1545054412808191E-02 a         9     0     1     1     9
  2.0875648735577502E-02 a        10     0     1     1    10
 -1.2061606645517285E-01 a        11     0     1     1    11
  5.8955915367312303E-02 a        12     0     1     1    12
  1.0308233978597085E-01 a        13     0     1     1    13
  2.0762553629772394E-02 a        14     0     1     1    14
  6.3005902094949336E-03 a        15     0     1     1    15
 -7.8606084962674266E-02 a        16     0     1     1    16
  8.1067562104963173E-02 a        17     0     1     1    17
 -4.8600519530034247E-02 a        18     0     1     1    18
  1.5444607383110537E-01 a        19     0     1     1    19
 -2.0523274434379221E-02 a        20     0     1     1    20
 -1.8751819321077109E-01 a        21     0     2     1     1
 -1.1994036883118979E-01 a        22     0     2     1     2
 -2.8242134806227028E-02 a        23     0     2     1     3
  2.8224892128537786E-02 a        24     0     2     1     4
 -3.5397129204822290E-02 a        25     0     2     1     5
 -1.5296670617443978E-01 a        26     0     2     1     6
  1.2670456363618033E-02 a        27     0     2     1     7
  6.6524904745820429E-02 a        28     0     2     1     8
 -2.6028883038924494E-01 a        29     0     2     1     9
  3.8408113849616979E-03 a        30     0     2     1    10
 -6.5574920155062385E-03 a        31     0     2     1    11
  3.0492094756410548E-01 a        32     0     2     1    12
  2.1424193171107767E-01 a        33     0     2     1    13
  2.2620193451187887E-01 a        34     0     2     1    14
  1.3275443389262453E-02 a        35     0     2     1    15
  1.9966668724091202E-01 a        36     0     2     1    16
